Date,Open,High,Low,Close,Volume,RSI,Signal
2020-07-31,11100.76,11436.77,10963.8,11342.27,120.559704,82.59442399005113,HOLD
2020-08-01,11339.93,11857.49,11229.46,11807.44,181.397571,85.64261110082784,HOLD
2020-08-02,11795.37,12106.78,10601.02,11051.39,331.082702,65.54953814434825,SELL
2020-08-03,11071.37,11474.76,10930.95,11218.62,151.111532,67.37294145517751,HOLD
2020-08-04,11219.18,11414.12,11017.99,11174.62,136.617914,66.3774638024519,HOLD
2020-08-05,11190.23,11779.04,11091.69,11749.51,169.299941,72.16456172760485,HOLD
2020-08-06,11748.49,11902.45,11572.96,11760.52,108.645536,72.26302555106602,HOLD
2020-08-07,11762.52,11904.26,11503.63,11572.13,110.611031,67.84095377241485,SELL
2020-08-08,11592.57,11803.91,11527.84,11753.11,129.942061,69.75569744031017,HOLD
2020-08-09,11762.89,11795.97,11530.0,11667.78,82.826894,67.70874344896393,HOLD
2020-08-10,11681.74,12059.94,11442.01,11882.65,171.984429,70.08897096770839,HOLD
2020-08-11,11891.62,11934.6,11119.32,11392.15,176.360102,59.33660301647498,SELL
2020-08-12,11389.33,11618.25,11146.46,11566.44,94.555925,61.59136865245427,HOLD
2020-08-13,11571.37,11790.01,11276.57,11764.66,128.801882,64.03395602247282,HOLD
2020-08-14,11787.67,11853.21,11638.15,11760.4,119.845929,63.93984517887973,HOLD
2020-08-15,11762.81,11976.18,11691.56,11867.17,104.310058,65.31574261184801,HOLD
2020-08-16,11851.89,11928.76,11692.07,11912.1,41.130538,65.9052881502048,HOLD
2020-08-17,11913.37,12464.2,11770.68,12271.4,202.88071,70.25888040614258,HOLD
2020-08-18,12285.28,12384.95,11820.0,11957.77,139.84325,62.72921551791193,SELL
2020-08-19,11941.63,12001.73,11565.01,11742.87,167.012969,58.13201643218366,HOLD
2020-08-20,11750.08,11878.82,11678.38,11864.51,56.581385,59.922414829356725,HOLD
2020-08-21,11851.42,11879.76,11490.0,11528.2,114.564867,53.15448837621184,HOLD
2020-08-22,11514.42,11684.68,11384.2,11658.24,53.6814,55.25873410675095,HOLD
2020-08-23,11656.27,11706.78,11515.35,11649.35,27.752399,55.07659423404498,HOLD
2020-08-24,11649.27,11827.84,11385.16,11759.18,191.348515,56.963894356092524,HOLD
2020-08-25,11744.45,11761.99,11125.0,11329.12,105.545491,48.39103069719559,HOLD
2020-08-26,11317.73,11536.32,11255.11,11466.43,55.228375,50.93023709695509,HOLD
2020-08-27,11460.4,11588.68,11125.66,11320.03,121.947578,48.20687498939751,HOLD
2020-08-28,11329.22,11539.86,11275.76,11527.41,59.705649,52.11309697659315,HOLD
2020-08-29,11527.41,11573.28,11420.47,11481.9,42.574429,51.20049044142336,HOLD
2020-08-30,11467.58,11710.0,11467.58,11692.8,41.284754,55.12259240747645,HOLD
2020-08-31,11714.43,11773.44,11575.0,11655.0,60.363601,54.28052403067315,HOLD
2020-09-01,11648.13,12048.89,11532.85,11915.67,83.807537,58.93887786511514,HOLD
2020-09-02,11913.71,11947.02,11161.84,11385.77,170.701557,48.18974545875867,HOLD
2020-09-03,11382.69,11455.74,9976.71,10158.14,318.497458,33.11966093439602,HOLD
2020-09-04,10149.12,10618.52,9907.49,10459.2,250.945714,38.221954774150774,HOLD
2020-09-05,10443.53,10560.98,9826.51,10147.46,333.873799,35.22524185280014,HOLD
2020-09-06,10170.2,10335.04,10002.52,10250.85,85.717951,36.9897123298219,HOLD
2020-09-07,10249.99,10403.75,9875.32,10356.73,160.5332,38.827457163321924,HOLD
2020-09-08,10386.73,10438.09,9844.19,10120.33,266.811627,36.28299991206432,HOLD
2020-09-09,10126.18,10348.12,9981.24,10214.95,64.174465,38.03338708766196,HOLD
2020-09-10,10212.98,10475.88,10212.98,10338.7,85.8209,40.34170994021814,HOLD
2020-09-11,10335.36,10398.01,10201.72,10389.64,46.121523,41.3108686231011,HOLD
2020-09-12,10396.34,10478.71,10274.92,10440.68,48.727279,42.321915580307085,HOLD
2020-09-13,10447.72,10576.06,10215.95,10316.74,80.157771,40.4974855455629,HOLD
2020-09-14,10324.08,10754.08,10247.48,10656.2,93.321583,47.20986456527653,HOLD
2020-09-15,10674.48,10926.64,10617.66,10765.22,87.000065,49.192185296255055,HOLD
2020-09-16,10779.76,11089.47,10667.62,10948.61,68.511269,52.428300471026056,HOLD
2020-09-17,10951.48,11044.24,10748.77,10941.2,89.084524,52.283395102298776,HOLD
2020-09-18,10942.84,11036.46,10814.42,10934.34,60.137806,52.13972116550181,HOLD
2020-09-19,10933.91,11181.99,10894.54,11079.87,55.339778,54.966935960539246,HOLD
2020-09-20,11066.01,11075.73,10763.18,10913.29,71.554164,51.23603191490536,HOLD
2020-09-21,10923.84,10987.0,10298.1,10430.45,91.00968,42.27834981387122,HOLD
2020-09-22,10419.57,10573.23,10361.39,10520.66,48.576996,44.23981449765283,HOLD
2020-09-23,10529.4,10533.36,10145.54,10231.48,117.267695,39.59488530719211,HOLD
2020-09-24,10242.56,10789.58,10209.09,10732.42,88.732532,49.4885612412065,HOLD
2020-09-25,10736.88,10761.38,10525.5,10680.3,93.693196,48.59670638201358,HOLD
2020-09-26,10686.29,10814.86,10650.24,10728.21,45.319597,49.497669925663814,HOLD
2020-09-27,10738.3,10799.34,10596.51,10769.13,37.35364,50.29893480153537,HOLD
2020-09-28,10782.36,10940.96,10644.91,10700.46,116.440201,48.89688955698313,HOLD
2020-09-29,10690.79,10867.58,10636.31,10841.38,52.665951,51.86226163163775,HOLD
2020-09-30,10845.75,10851.53,10664.15,10772.67,38.973629,50.32877424062047,HOLD
2020-10-01,10782.79,10912.76,10456.66,10621.97,144.012703,47.043254338188554,HOLD
2020-10-02,10595.89,10660.0,10379.18,10570.64,114.649594,45.94310711381376,HOLD
2020-10-03,10570.48,10599.24,10497.13,10539.04,23.280934,45.241663895749966,HOLD
2020-10-04,10532.08,10699.07,10523.1,10666.54,37.834739,48.64836637994732,HOLD
2020-10-05,10661.45,10786.07,10619.54,10783.0,56.935442,51.60974000427036,HOLD
2020-10-06,10796.67,10796.67,10528.95,10598.86,77.009374,46.995005878457334,HOLD
2020-10-07,10599.05,10676.29,10548.27,10667.21,35.546306,48.824179343067485,HOLD
2020-10-08,10667.45,10943.29,10541.0,10926.78,94.8116,55.15363051856464,HOLD
2020-10-09,10928.95,11100.0,10831.05,11057.75,95.004261,57.97774687790901,HOLD
2020-10-10,11060.37,11475.47,11057.74,11296.19,140.199952,62.59588244971428,HOLD
2020-10-11,11306.83,11436.8,11275.24,11377.21,74.397888,64.04192664604724,HOLD
2020-10-12,11369.31,11719.0,11167.04,11534.76,134.332044,66.73507085084822,HOLD
2020-10-13,11540.74,11553.07,11312.4,11424.77,138.964645,63.17756552350449,HOLD
2020-10-14,11422.09,11537.37,11287.37,11421.15,75.071559,63.05842086526539,HOLD
2020-10-15,11422.59,11608.99,11257.86,11489.69,107.741197,64.42634008271446,HOLD
2020-10-16,11501.56,11539.27,11206.51,11315.48,95.416234,58.49717488146287,HOLD
2020-10-17,11317.69,11404.41,11256.67,11358.66,35.236774,59.492264725976014,HOLD
2020-10-18,11360.85,11503.2,11349.42,11500.57,65.917617,62.660841303606034,HOLD
2020-10-19,11504.77,11815.88,11410.0,11739.23,131.840508,67.29425997380515,HOLD
2020-10-20,11753.05,12033.02,11685.0,11916.7,166.701005,70.25054328234656,HOLD
2020-10-21,11916.19,13211.49,10150.0,12785.0,444.383901,79.84820356414748,HOLD
2020-10-22,12785.0,13180.8,12695.95,12983.94,208.686311,81.33404842116016,HOLD
2020-10-23,12974.31,13021.75,12730.13,12929.34,99.930428,79.5993482467324,HOLD
2020-10-24,12934.27,13163.6,12879.02,13106.87,83.046723,81.01703375943083,HOLD
2020-10-25,13106.95,13344.21,12893.93,13025.11,140.651331,78.31774199435812,HOLD
2020-10-26,13032.8,13229.63,12772.58,13062.42,128.888493,78.6670380643545,HOLD
2020-10-27,13054.78,13786.29,13047.35,13634.68,164.746622,83.15062677146429,HOLD
2020-10-28,13634.29,13853.49,12904.63,13281.6,167.828912,72.9615863138994,HOLD
2020-10-29,13267.84,13641.89,12980.0,13441.16,149.862522,74.48328318108999,HOLD
2020-10-30,13453.21,13664.48,13120.56,13559.91,166.81886,75.58458249155072,HOLD
2020-10-31,13560.0,14091.73,13425.16,13799.01,146.758494,77.67398638584982,HOLD
2020-11-01,13779.65,13886.42,13629.62,13749.69,49.02653,76.22493599564639,HOLD
2020-11-02,13758.45,13826.8,13201.67,13572.31,150.251675,71.08837172620416,HOLD
2020-11-03,13563.01,14067.12,13300.0,14013.83,133.245653,75.51183404185183,HOLD
2020-11-04,14018.0,14247.19,13540.77,14141.89,198.083696,76.62874760734775,HOLD
2020-11-05,14147.64,15754.48,14097.27,15589.43,257.667349,84.97238133810586,HOLD
2020-11-06,15585.47,15966.08,15182.77,15569.24,261.716315,84.51915117891554,HOLD
2020-11-07,15569.4,15755.88,14366.05,14817.32,322.715463,69.62470439267105,SELL
2020-11-08,14806.61,15653.9,14706.58,15479.82,139.915455,73.97620294357503,HOLD
2020-11-09,15512.86,15839.35,14816.86,15323.85,248.022834,71.38348110316576,HOLD
2020-11-10,15331.79,15453.12,15079.11,15296.25,95.258671,70.9098684864007,HOLD
2020-11-11,15299.1,15961.88,15280.6,15695.0,133.311825,73.6318291320473,HOLD
2020-11-12,15704.1,16337.86,15456.66,16284.38,246.024222,77.05003055472758,HOLD
2020-11-13,16312.14,16467.19,15949.83,16324.84,128.256208,77.26788809653246,HOLD
2020-11-14,16288.11,16294.17,15714.28,16060.48,92.197255,72.42991957377116,HOLD
2020-11-15,16072.67,16159.59,15779.45,15948.47,35.504029,70.41807744860576,HOLD
2020-11-16,15937.16,16883.95,15873.74,16702.53,141.915282,75.37665143130616,HOLD
2020-11-17,16709.18,17851.64,16552.05,17664.52,282.074364,79.98577642411865,HOLD
2020-11-18,17654.86,18465.87,17231.66,17776.29,462.331759,80.44380761193078,HOLD
2020-11-19,17806.97,18175.37,17348.97,17811.0,139.761269,80.59234758990014,HOLD
2020-11-20,17802.91,18808.03,17752.87,18648.05,209.556679,83.7899525605655,HOLD
2020-11-21,18664.75,18961.89,18332.83,18690.39,173.283192,83.93414410989493,HOLD
2020-11-22,18672.48,18746.93,17621.63,18431.25,220.48253,79.28558819671099,HOLD
2020-11-23,18410.28,18761.43,18014.81,18368.93,193.948248,78.16443169171725,HOLD
2020-11-24,18362.98,19416.29,18016.39,19157.11,268.147246,81.69077505864182,HOLD
2020-11-25,19159.52,19486.66,18500.0,18732.46,221.091607,74.6919623849025,HOLD
2020-11-26,18718.36,18912.1,16217.12,17157.0,805.080083,55.64458466014657,SELL
2020-11-27,17164.49,17450.0,16453.41,17137.21,238.306009,55.453286097056576,HOLD
2020-11-28,17139.08,17874.66,16867.66,17727.7,150.734238,59.884773212516784,HOLD
2020-11-29,17722.16,18337.11,17525.71,18170.19,130.316145,62.8659118843649,HOLD
2020-11-30,18183.08,19866.14,18183.08,19695.93,486.304343,70.89697174042078,HOLD
2020-12-01,19698.3,19884.88,18087.28,18777.93,619.201227,62.18295679632944,SELL
2020-12-02,18765.52,19336.66,18332.52,19200.94,355.506234,64.35694966625243,HOLD
2020-12-03,19197.51,19602.43,18873.45,19421.34,206.958027,65.47074002870113,HOLD
2020-12-04,19406.98,19525.05,18577.93,18659.04,367.680353,58.644875378026214,HOLD
2020-12-05,18645.45,19176.51,18500.0,19148.7,98.698618,61.42682464676251,HOLD
2020-12-06,19137.36,19420.81,18864.86,19371.19,114.295754,62.65607511958905,HOLD
2020-12-07,19381.11,19428.25,18905.46,19185.21,118.610672,60.908744565169854,HOLD
2020-12-08,19186.32,19294.07,18188.89,18325.63,263.835347,53.48461562642642,HOLD
2020-12-09,18321.22,18644.19,17653.54,18546.39,387.659275,55.001601991178596,HOLD
2020-12-10,18545.62,18550.94,17930.0,18246.54,229.066809,52.49727972836548,HOLD
2020-12-11,18251.96,18294.08,17566.6,18027.76,369.010743,50.683962917034904,HOLD
2020-12-12,18032.18,18946.6,18023.06,18811.26,176.851898,56.481303707661056,HOLD
2020-12-13,18808.78,19420.37,18711.27,19175.96,193.794492,58.90306608535381,HOLD
2020-12-14,19170.85,19343.45,19007.14,19273.23,203.652912,59.54962197493056,HOLD
2020-12-15,19279.38,19567.68,19056.5,19428.77,367.574565,60.61660536670355,HOLD
2020-12-16,19434.32,21537.3,19284.48,21350.8,691.82997,70.84924418625761,HOLD
2020-12-17,21341.2,23801.6,21235.72,22812.74,913.689501,75.96463957066607,HOLD
2020-12-18,22814.55,23284.91,22351.06,23107.85,307.900695,76.84784135536229,HOLD
2020-12-19,23114.04,24172.13,22761.33,23827.87,337.209001,78.8863730151026,HOLD
2020-12-20,23817.99,24292.51,23081.64,23476.66,341.499371,75.39899884312284,HOLD
2020-12-21,23460.94,24112.35,21959.66,22739.6,378.437064,68.55003473554578,SELL
2020-12-22,22731.75,23830.29,22381.0,23824.13,297.046971,72.50733944075274,HOLD
2020-12-23,23816.25,24105.18,22600.0,23223.32,384.221958,67.44437017821764,SELL
2020-12-24,23227.24,23795.75,22710.57,23725.66,289.284576,69.37017858405764,HOLD
2020-12-25,23733.42,24781.0,23433.62,24698.7,345.775419,72.734641905996,HOLD
2020-12-26,24713.78,26855.06,24489.33,26472.63,336.38024,77.57148795015902,HOLD
2020-12-27,26507.22,28419.58,25820.0,26281.85,651.828424,76.00977379159936,HOLD
2020-12-28,26280.53,27496.94,26099.46,27084.18,330.105349,78.01443897699427,HOLD
2020-12-29,27090.86,27404.86,25898.79,27359.58,281.974164,78.67320131551172,HOLD
2020-12-30,27385.02,28993.55,27385.02,28873.33,473.383663,81.88598092354896,HOLD
2020-12-31,28879.64,29313.26,27901.0,28905.32,438.695879,81.9478720568733,HOLD
2021-01-01,28933.86,29611.51,28649.46,29305.29,298.357085,82.74184524159699,HOLD
2021-01-02,29321.41,33271.38,28955.02,32162.01,667.482338,87.10442278155725,HOLD
2021-01-03,32174.75,34776.59,31942.96,33031.74,701.951087,88.09140805538813,HOLD
2021-01-04,33034.55,33593.47,27500.0,32005.27,987.279894,80.2817304605487,HOLD
2021-01-05,31996.54,34392.59,29937.69,33946.09,765.314265,83.29695045380842,HOLD
2021-01-06,33939.15,36935.58,33319.67,36756.07,864.714279,86.5126740464815,HOLD
2021-01-07,36761.31,40358.96,35813.86,39444.65,770.127274,88.74532280023354,HOLD
2021-01-08,39437.66,41958.85,36589.0,40597.2,967.349503,89.54435943312407,HOLD
2021-01-09,40574.89,41371.87,38739.22,40090.54,484.910296,86.63259330728873,HOLD
2021-01-10,40092.11,41330.71,35200.0,38182.97,740.145562,76.54097545595037,HOLD
2021-01-11,38166.79,38288.44,30471.78,35438.75,1870.951319,64.83946262954817,SELL
2021-01-12,35438.75,36600.1,32600.0,34041.15,919.597427,59.82334871901607,HOLD
2021-01-13,34044.28,37805.88,32403.05,37351.77,843.629073,66.44538262481369,HOLD
2021-01-14,37329.13,40100.54,36766.07,39175.88,407.515497,69.43470422648726,HOLD
2021-01-15,39138.66,39723.34,34444.39,36732.12,554.127909,61.52655010275828,HOLD
2021-01-16,36734.73,37948.26,35350.0,35982.21,385.981721,59.29477594900469,HOLD
2021-01-17,35982.2,36842.5,33859.11,35826.78,308.508956,58.81855073627443,HOLD
2021-01-18,35841.98,37469.87,34787.46,36627.61,329.067462,60.57547326213786,HOLD
2021-01-19,36624.79,37848.91,35874.74,35926.59,340.565257,58.23341340628396,HOLD
2021-01-20,35867.39,36398.16,33351.36,35484.17,525.9541,56.74234529330113,HOLD
2021-01-21,35464.08,35604.47,30191.0,30748.54,895.465664,43.81117499278714,HOLD
2021-01-22,30873.21,33827.83,29000.0,33045.55,870.318427,49.78845916936258,HOLD
2021-01-23,32941.38,33451.56,31400.0,32110.3,210.849721,47.56958423854934,HOLD
2021-01-24,32064.71,33073.47,30895.25,32276.8,181.797634,48.01376901895247,HOLD
2021-01-25,32276.46,34860.0,31937.89,32222.22,275.094619,47.87059862912581,HOLD
2021-01-26,32218.2,32920.0,30831.41,32457.97,247.095624,48.58376447837658,HOLD
2021-01-27,32493.78,32555.7,29250.0,30356.27,301.390318,42.94339122694688,HOLD
2021-01-28,30351.17,33780.5,29858.1,33311.17,286.030946,51.47346372197641,HOLD
2021-01-29,33372.95,38539.39,31929.72,34242.42,987.916825,53.81682235599795,HOLD
2021-01-30,34282.21,34929.32,32835.91,34240.95,310.242049,53.812404845409844,HOLD
2021-01-31,34240.99,34334.27,32166.67,33071.34,190.641978,50.276253252549886,HOLD
2021-02-01,33097.72,34700.0,32287.34,33545.56,215.258484,51.66316914173951,HOLD
2021-02-02,33491.57,35976.92,33440.11,35505.83,251.941418,57.002099314276386,HOLD
2021-02-03,35477.64,37652.5,35381.06,37633.27,499.415853,61.918188741369775,HOLD
2021-02-04,37601.48,38696.53,36181.63,36961.45,794.377078,59.600769130682345,HOLD
2021-02-05,36935.44,38344.42,36570.91,38306.68,400.513652,62.61779894422606,HOLD
2021-02-06,38306.68,40958.13,38209.7,39220.16,271.93314,64.55362155153682,HOLD
2021-02-07,39177.37,39680.56,37360.12,38789.4,365.480765,62.89949454471941,HOLD
2021-02-08,38796.29,46788.25,38009.78,46386.93,589.688918,75.04522498072151,HOLD
2021-02-09,46410.03,48123.7,45014.73,46468.4,557.381568,75.13921217276012,HOLD
2021-02-10,46468.4,47300.0,43700.0,44871.28,477.334904,69.60471475350744,SELL
2021-02-11,44871.28,48710.45,43984.89,47961.49,334.624128,73.64901616834356,HOLD
2021-02-12,47977.55,48986.88,46157.73,47326.29,374.047168,71.54182241549736,HOLD
2021-02-13,47319.46,48128.28,46233.27,47110.11,292.697171,70.79939030923576,HOLD
2021-02-14,47138.7,49691.04,47011.23,48589.46,182.839344,72.87393879671902,HOLD
2021-02-15,48580.94,48983.98,45610.03,47907.41,434.841096,70.39092958011398,HOLD
2021-02-16,47922.97,50684.84,47037.04,49132.87,449.066676,72.2222754181636,HOLD
2021-02-17,49167.87,52615.33,48964.28,52039.76,407.383666,76.01234759890275,HOLD
2021-02-18,52118.97,52520.18,50914.9,51614.67,336.431209,74.41338304332325,HOLD
2021-02-19,51578.71,56335.12,50738.02,55876.0,327.562147,79.14859103367215,HOLD
2021-02-20,55929.59,57567.0,53865.08,55858.83,300.738538,79.08508272068649,HOLD
2021-02-21,55853.06,58361.09,55462.71,57425.47,227.730144,80.61359283617061,HOLD
2021-02-22,57416.19,57509.4,47913.84,54152.15,567.683143,69.22930035376797,SELL
2021-02-23,54118.63,54179.23,44928.36,48903.91,866.735606,55.65765309476892,HOLD
2021-02-24,48913.96,51356.82,46953.92,49682.98,358.706564,57.00508610231021,HOLD
2021-02-25,49679.78,52001.06,46708.76,47075.19,333.527721,51.37726473856244,HOLD
2021-02-26,47013.45,48435.78,44111.32,46314.74,457.138462,49.832293822319734,HOLD
2021-02-27,46303.21,48375.0,45013.6,46113.12,229.097458,49.40807019801345,HOLD
2021-02-28,46107.36,46613.27,43000.0,45161.6,372.158691,47.35900609554924,HOLD
2021-03-01,45161.2,49783.33,44950.13,49617.18,370.249921,56.46395711655721,HOLD
2021-03-02,49566.16,50204.7,47065.54,48456.72,228.987524,53.85142667446558,HOLD
2021-03-03,48389.21,52631.64,48148.14,50352.9,255.807299,57.32589635175724,HOLD
2021-03-04,50377.73,51780.29,47500.0,48373.02,364.099317,52.85152752384986,HOLD
2021-03-05,48331.2,49430.45,46329.97,48747.32,405.35635,53.5890362368443,HOLD
2021-03-06,48773.57,49210.46,47055.76,48905.34,274.470343,53.91676862797053,HOLD
2021-03-07,48893.35,51447.81,48893.35,50960.87,202.240914,58.065077365229165,HOLD
2021-03-08,50996.74,52395.78,49285.46,52335.07,278.010895,60.6174428701664,HOLD
2021-03-09,52400.0,54890.0,51847.85,54857.46,312.015916,64.84683913229448,HOLD
2021-03-10,54889.99,57407.64,52782.18,55955.34,565.980917,66.53159435212797,HOLD
2021-03-11,55909.78,58129.0,54294.59,57756.57,301.297684,69.14439057150315,HOLD
2021-03-12,57761.45,58091.65,55052.66,57232.78,392.058973,67.49429056438947,HOLD
2021-03-13,57178.52,61822.09,56100.0,61173.44,238.846735,72.76101585148672,HOLD
2021-03-14,61203.75,61697.85,58963.2,58963.2,173.469374,66.27489253342293,SELL
2021-03-15,58962.85,60611.01,54583.37,55552.06,467.143221,57.722692994019425,HOLD
2021-03-16,55565.82,56946.89,53280.97,56946.89,377.453865,59.99590361718785,HOLD
2021-03-17,56928.63,58974.35,54142.98,58781.2,310.686163,62.82664538715461,HOLD
2021-03-18,58975.98,60122.56,57024.0,57678.64,250.292898,60.0749316254487,HOLD
2021-03-19,57623.45,59459.94,56274.68,58143.3,256.335715,60.85310162184529,HOLD
2021-03-20,58040.59,59876.34,57832.25,58075.12,160.725485,60.666256226058955,HOLD
2021-03-21,58060.15,58571.99,55459.19,57330.95,174.825296,58.55301634064399,HOLD
2021-03-22,57392.09,58426.53,53701.96,54076.17,206.56348,50.30014613990451,HOLD
2021-03-23,54066.67,55829.74,53000.07,54387.68,225.545178,51.01182172856751,HOLD
2021-03-24,54303.69,57184.47,51000.0,52307.69,323.138914,46.249607318541166,HOLD
2021-03-25,52294.13,53228.87,50444.23,51304.0,316.578315,44.10969866014814,HOLD
2021-03-26,51311.64,55091.44,51283.54,55028.38,240.605987,52.83102770673915,HOLD
2021-03-27,55028.36,56632.08,53944.2,55839.0,194.577652,54.49539651341239,HOLD
2021-03-28,55823.71,56541.9,54687.88,55773.8,140.569613,54.32934509562592,HOLD
2021-03-29,55809.0,58401.15,54914.74,57611.51,212.479431,58.195831007311945,HOLD
2021-03-30,57677.07,59359.65,57076.67,58747.49,143.911921,60.426144668976605,HOLD
2021-03-31,58717.24,59787.24,56857.7,58773.06,261.078594,60.47725846532655,HOLD
2021-04-01,58747.08,59487.01,57943.49,58723.68,225.885576,60.31524098091226,HOLD
2021-04-02,58735.38,60171.61,58444.89,58980.0,278.604685,60.90077752139226,HOLD
2021-04-03,58958.71,59780.83,56897.85,57054.29,279.639129,54.40592187204637,HOLD
2021-04-04,57061.2,58482.2,56442.0,58179.83,244.953418,57.27401643645823,HOLD
2021-04-05,58236.24,59259.78,56801.82,59110.55,194.500456,59.54047905079104,HOLD
2021-04-06,59131.13,59500.0,57401.96,57995.35,372.22847,55.72602034712662,HOLD
2021-04-07,57995.35,58643.67,55470.1,55921.81,618.893009,49.390162972852984,HOLD
2021-04-08,55940.45,58144.15,55690.9,58070.47,239.497105,55.08846223134556,HOLD
2021-04-09,58081.86,58886.76,57660.43,58114.3,223.299192,55.1992734743703,HOLD
2021-04-10,58148.26,61353.31,57892.24,59776.67,460.593003,59.300861383388494,HOLD
2021-04-11,59779.45,60693.74,59231.65,60001.4,400.123347,59.836189335641414,HOLD
2021-04-12,60002.61,61259.43,59428.57,59870.0,341.193748,59.34467582321328,HOLD
2021-04-13,59870.0,63749.42,59826.57,63555.57,479.892121,67.4268063125179,HOLD
2021-04-14,63607.7,64853.59,61321.56,62940.36,738.306728,65.1003486710978,HOLD
2021-04-15,63019.42,63767.34,62038.65,63161.09,288.18601,65.55949877162271,HOLD
2021-04-16,63193.73,63510.88,60006.79,61345.0,698.337589,58.71497603153207,HOLD
2021-04-17,61345.0,62500.0,59608.3,60000.96,355.803604,54.20469156492684,HOLD
2021-04-18,60010.75,60366.84,51000.74,56155.11,1810.623187,43.82968797259275,HOLD
2021-04-19,56152.95,57513.51,54242.56,55607.18,761.96758,42.57923698410307,HOLD
2021-04-20,55623.02,57084.74,53353.6,56430.65,923.594545,45.113608954434035,HOLD
2021-04-21,56430.65,56756.47,53626.3,53788.72,636.905988,39.144251349266355,HOLD
2021-04-22,53806.36,55463.66,50481.03,51694.18,1169.265697,35.170911725872315,HOLD
2021-04-23,51692.95,52119.17,47509.6,51121.61,963.76669,34.15042257308036,HOLD
2021-04-24,51125.96,51186.03,48675.17,50042.37,455.961209,32.250915392984396,HOLD
2021-04-25,50082.49,50571.42,46957.72,49063.82,776.05531,30.589541083478025,HOLD
2021-04-26,49082.7,54333.33,48777.77,54019.14,867.406534,45.812468568244086,HOLD
2021-04-27,53991.9,55447.05,53248.44,55008.96,628.331125,48.25376878924472,HOLD
2021-04-28,55012.03,56427.44,53813.23,54831.52,576.4614,47.837693386730045,HOLD
2021-04-29,54871.95,55190.72,52328.22,53557.33,420.210864,44.84719588763202,HOLD
2021-04-30,53557.85,57915.1,53051.59,57707.15,599.026329,54.76522535243375,HOLD
2021-05-01,57698.27,58467.76,57003.72,57780.38,382.413561,54.91928646706079,HOLD
2021-05-02,57800.0,57913.32,56057.84,56577.85,374.101697,51.799412789172884,HOLD
2021-05-03,56577.85,58964.91,56463.54,57162.07,507.009012,53.190677169877304,HOLD
2021-05-04,57162.08,57189.19,53084.81,53206.25,853.466002,43.94195915861891,HOLD
2021-05-05,53196.41,57988.13,52914.2,57430.25,818.784275,53.282959941151724,HOLD
2021-05-06,57439.07,58358.14,55267.08,56404.09,633.36826,51.0571507880293,HOLD
2021-05-07,56410.73,58657.56,55219.66,57328.39,625.311178,52.96314008537464,HOLD
2021-05-08,57303.44,59615.9,56933.24,58861.73,548.632419,56.02277248570385,HOLD
2021-05-09,58881.25,59223.28,56266.44,58235.83,535.560584,54.465364092858906,HOLD
2021-05-10,58253.12,59516.44,53588.23,55815.35,916.84421,48.81388043031355,HOLD
2021-05-11,55795.74,56886.54,54484.15,56674.93,503.489901,50.76760144110522,HOLD
2021-05-12,56679.21,57995.75,48645.6,49734.81,852.650386,38.117366547498385,HOLD
2021-05-13,49666.15,51367.91,45825.78,49669.51,1946.043354,38.0213666978143,HOLD
2021-05-14,49651.56,51470.82,48830.57,49850.56,519.566248,38.48396711091913,HOLD
2021-05-15,49856.09,50689.76,46561.24,46764.44,520.721006,33.846538434968934,HOLD
2021-05-16,46764.43,49785.42,43879.82,46431.1,1076.519614,33.37866788005772,HOLD
2021-05-17,46413.31,46612.88,42113.36,43547.02,1342.450469,29.570044816588748,HOLD
2021-05-18,43584.18,45783.51,42252.71,42848.25,835.253153,28.71513273864271,HOLD
2021-05-19,42858.47,43586.43,30116.81,36653.5,3229.080039,22.503634663313548,HOLD
2021-05-20,36672.13,42415.23,34933.59,40517.63,2607.465859,32.335956816490636,BUY
2021-05-21,40502.48,42201.52,33500.0,37269.42,2874.142127,29.004616872004135,HOLD
2021-05-22,37199.43,38831.23,35215.38,37459.95,1835.644948,29.46365644920968,HOLD
2021-05-23,37457.21,38272.17,31109.0,34646.69,2893.844956,26.716801798045566,HOLD
2021-05-24,34668.82,39916.7,34383.3,38800.0,1350.74981,36.176908489645626,BUY
2021-05-25,38800.0,39802.98,36445.8,38346.31,1254.662927,35.635746820932724,HOLD
2021-05-26,38330.47,40834.13,37807.82,39229.25,1129.246372,37.59229460680172,HOLD
2021-05-27,39220.87,40397.39,37138.13,38517.1,1117.809695,36.625239618590896,HOLD
2021-05-28,38531.8,38868.51,34703.49,35648.81,1922.337302,32.94879419690061,HOLD
2021-05-29,35666.61,37306.11,33629.63,34598.17,2000.245242,31.693811675682568,HOLD
2021-05-30,34605.72,36497.16,33390.67,35644.74,804.187816,34.37523241155205,HOLD
2021-05-31,35623.36,37492.93,34159.81,37278.91,929.837321,38.43895919642141,HOLD
2021-06-01,37260.86,37907.9,35673.63,36661.22,863.296474,37.493865300301216,HOLD
2021-06-02,36699.03,38226.44,35937.84,37579.07,511.252851,39.860068790451955,HOLD
2021-06-03,37553.86,39467.3,37159.14,39235.62,501.372308,43.98176861827497,HOLD
2021-06-04,39249.74,39291.0,35580.6,36849.63,761.906576,39.755479683229076,HOLD
2021-06-05,36827.12,37909.11,34813.63,35520.64,692.967896,37.58885649572709,HOLD
