Date,Open,High,Low,Close,Volume,fast_ma,slow_ma,ADX,Signal
2021-02-20,55929.59,57567.0,53865.08,55858.83,300.738538,50341.689,40948.028,39.2297733476895,BUY
2021-02-21,55853.06,58361.09,55462.71,57425.47,227.730144,51288.087,41760.692,40.9218831329274,BUY
2021-02-22,57416.19,57509.4,47913.84,54152.15,567.683143,51970.673,42495.420333333335,39.2354791144982,BUY
2021-02-23,54118.63,54179.23,44928.36,48903.91,866.735606,52150.053,43049.65733333333,36.77689839294617,BUY
2021-02-24,48913.96,51356.82,46953.92,49682.98,358.706564,52259.405000000006,43631.68266666667,34.49393058007644,BUY
2021-02-25,49679.78,52001.06,46708.76,47075.19,333.527721,52176.183,44118.92333333333,32.55058418543506,BUY
2021-02-26,47013.45,48435.78,44111.32,46314.74,457.138462,51894.37,44650.87233333333,30.48153179439623,BUY
2021-02-27,46303.21,48375.0,45013.6,46113.12,229.097458,51301.706000000006,45077.60400000001,28.56026885986017,BUY
2021-02-28,46107.36,46613.27,43000.0,45161.6,372.158691,50656.399,45441.57666666667,27.351246800662672,BUY
2021-03-01,45161.2,49783.33,44950.13,49617.18,370.249921,50030.517,45954.117666666665,25.55537378620778,BUY
2021-03-02,49566.16,50204.7,47065.54,48456.72,228.987524,49290.306,46466.96366666666,24.009604422348524,HOLD
2021-03-03,48389.21,52631.64,48148.14,50352.9,255.807299,48583.049,47027.208333333336,23.24424191662748,HOLD
2021-03-04,50377.73,51780.29,47500.0,48373.02,364.099317,48005.136,47456.11466666667,22.31254821487034,HOLD
2021-03-05,48331.2,49430.45,46329.97,48747.32,405.35635,47989.477,47826.583,21.050565649364138,HOLD
2021-03-06,48773.57,49210.46,47055.76,48905.34,274.470343,47911.713,48224.71266666667,19.878724695679807,HOLD
2021-03-07,48893.35,51447.81,48893.35,50960.87,202.240914,48300.280999999995,48646.519,19.475525514047007,HOLD
2021-03-08,50996.74,52395.78,49285.46,52335.07,278.010895,48902.314,49083.68266666667,19.369898157592996,HOLD
2021-03-09,52400.0,54890.0,51847.85,54857.46,312.015916,49776.748,49619.28466666667,19.919459925697577,HOLD
2021-03-10,54889.99,57407.64,52782.18,55955.34,565.980917,50856.121999999996,49938.231666666674,20.988751743543023,HOLD
2021-03-11,55909.78,58129.0,54294.59,57756.57,301.297684,51670.061,50314.50399999999,22.130706201493922,HOLD
2021-03-12,57761.45,58091.65,55052.66,57232.78,392.058973,52547.666999999994,50726.554,23.191092483876904,HOLD
2021-03-13,57178.52,61822.09,56100.0,61173.44,238.846735,53629.721,51166.952333333335,24.901485826539233,HOLD
2021-03-14,61203.75,61697.85,58963.2,58963.2,173.469374,54688.739,51554.84933333333,26.48970821615425,BUY
2021-03-15,58962.85,60611.01,54583.37,55552.06,467.143221,55369.213,51836.24766666666,26.072668520438036,BUY
2021-03-16,55565.82,56946.89,53280.97,56946.89,377.453865,56173.368,52114.82866666667,25.215715707510178,BUY
2021-03-17,56928.63,58974.35,54142.98,58781.2,310.686163,56955.401,52477.28833333333,24.933814443148673,HOLD
2021-03-18,58975.98,60122.56,57024.0,57678.64,250.292898,57489.757999999994,52762.14733333334,24.945249452158077,HOLD
2021-03-19,57623.45,59459.94,56274.68,58143.3,256.335715,57818.342000000004,52965.598666666665,24.660867230143285,HOLD
2021-03-20,58040.59,59876.34,57832.25,58075.12,160.725485,58030.32000000001,53180.94700000001,24.50617930334572,HOLD
2021-03-21,58060.15,58571.99,55459.19,57330.95,174.825296,57987.75800000001,53229.44533333334,23.432668517020858,HOLD
2021-03-22,57392.09,58426.53,53701.96,54076.17,206.56348,57672.096999999994,53170.02333333333,21.824892052946122,HOLD
2021-03-23,54066.67,55829.74,53000.07,54387.68,225.545178,56993.52099999999,53068.76366666667,20.434377367774886,HOLD
2021-03-24,54303.69,57184.47,51000.0,52307.69,323.138914,56327.969999999994,53007.28166666666,19.77594999630984,HOLD
2021-03-25,52294.13,53228.87,50444.23,51304.0,316.578315,55903.164000000004,53087.28466666667,19.332177788222232,HOLD
2021-03-26,51311.64,55091.44,51283.54,55028.38,240.605987,55711.313,53265.46466666667,18.213667227502714,HOLD
2021-03-27,55028.36,56632.08,53944.2,55839.0,194.577652,55417.09300000001,53557.59166666667,17.183453098676107,HOLD
2021-03-28,55823.71,56541.9,54687.88,55773.8,140.569613,55226.609,53872.89366666667,16.226825693337116,HOLD
2021-03-29,55809.0,58401.15,54914.74,57611.51,212.479431,55173.43000000001,54256.17333333333,15.967586232354648,HOLD
2021-03-30,57677.07,59359.65,57076.67,58747.49,143.911921,55240.667,54709.03633333333,16.02879473075858,HOLD
2021-03-31,58717.24,59787.24,56857.7,58773.06,261.078594,55384.878000000004,55014.23233333333,16.220534896728903,HOLD
2021-04-01,58747.08,59487.01,57943.49,58723.68,225.885576,55849.629,55356.46433333333,16.39857933655849,HOLD
2021-04-02,58735.38,60171.61,58444.89,58980.0,278.604685,56308.861,55644.03433333334,16.798810988843748,HOLD
2021-04-03,58958.71,59780.83,56897.85,57054.29,279.639129,56783.52099999999,55933.41,16.389359781702996,HOLD
2021-04-04,57061.2,58482.2,56442.0,58179.83,244.953418,57471.10400000001,56247.827000000005,15.7897505826739,HOLD
2021-04-05,58236.24,59259.78,56801.82,59110.55,194.500456,57879.320999999996,56588.00066666667,15.550702480623537,HOLD
2021-04-06,59131.13,59500.0,57401.96,57995.35,372.22847,58094.956000000006,56822.48333333333,15.427734372410473,HOLD
2021-04-07,57995.35,58643.67,55470.1,55921.81,618.893009,58109.757,56942.041333333334,14.333220077469937,HOLD
2021-04-08,55940.45,58144.15,55690.9,58070.47,239.497105,58155.653000000006,57049.14166666667,13.316885375025153,HOLD
2021-04-09,58081.86,58886.76,57660.43,58114.3,223.299192,58092.33400000001,57121.106999999996,12.737128234411344,HOLD
2021-04-10,58148.26,61353.31,57892.24,59776.67,460.593003,58192.69499999999,57188.443666666666,13.243664833262299,HOLD
2021-04-11,59779.45,60693.74,59231.65,60001.4,400.123347,58320.46699999999,57280.73100000001,13.714020246481043,HOLD
2021-04-12,60002.61,61259.43,59428.57,59870.0,341.193748,58409.46699999999,57237.283,14.376550110107859,HOLD
2021-04-13,59870.0,63749.42,59826.57,63555.57,479.892121,59059.594999999994,57390.361999999994,15.857907757632375,HOLD
2021-04-14,63607.7,64853.59,61321.56,62940.36,738.306728,59535.648,57636.63866666667,17.557584324251845,HOLD
2021-04-15,63019.42,63767.34,62038.65,63161.09,288.18601,59940.70199999999,57843.778666666665,19.135855421827067,HOLD
2021-04-16,63193.73,63510.88,60006.79,61345.0,698.337589,60275.666999999994,57929.238666666664,19.305883786699052,HOLD
2021-04-17,61345.0,62500.0,59608.3,60000.96,355.803604,60683.58200000001,58006.649333333335,19.232038753360687,HOLD
2021-04-18,60010.75,60366.84,51000.74,56155.11,1810.623187,60492.04600000001,57940.37633333333,19.789711395090674,HOLD
2021-04-19,56152.95,57513.51,54242.56,55607.18,761.96758,60241.333999999995,57858.111666666664,20.307550276697093,HOLD
2021-04-20,55623.02,57084.74,53353.6,56430.65,923.594545,59906.731999999996,57828.10166666667,21.01705151650558,HOLD
2021-04-21,56430.65,56756.47,53626.3,53788.72,636.905988,59285.46399999999,57818.520000000004,21.675874096327743,HOLD
2021-04-22,53806.36,55463.66,50481.03,51694.18,1169.265697,58467.882,57728.736666666664,23.04785520952188,HOLD
2021-04-23,51692.95,52119.17,47509.6,51121.61,963.76669,57224.486,57689.200666666664,24.88921146381966,HOLD
2021-04-24,51125.96,51186.03,48675.17,50042.37,455.961209,55934.687,57647.14633333333,26.59904227138188,SELL
2021-04-25,50082.49,50571.42,46957.72,49063.82,776.05531,54524.96,57448.32766666667,28.488763476330654,SELL
2021-04-26,49082.7,54333.33,48777.77,54019.14,867.406534,53792.373999999996,57387.665666666675,28.460234238299513,SELL
2021-04-27,53991.9,55447.05,53248.44,55008.96,628.331125,53293.174,57362.171,27.981453221691005,SELL
2021-04-28,55012.03,56427.44,53813.23,54831.52,576.4614,53160.815,57269.50466666667,27.147542669341487,SELL
2021-04-29,54871.95,55190.72,52328.22,53557.33,420.210864,52955.829999999994,57096.49933333333,26.78003126215298,SELL
2021-04-30,53557.85,57915.1,53051.59,57707.15,599.026329,53083.48,57060.969000000005,25.405936426181178,SELL
2021-05-01,57698.27,58467.76,57003.72,57780.38,382.413561,53482.64599999999,57029.52566666667,23.936118520670817,HOLD
2021-05-02,57800.0,57913.32,56057.84,56577.85,374.101697,53971.013,56949.454000000005,22.87346254515489,HOLD
2021-05-03,56577.85,58964.91,56463.54,57162.07,507.009012,54575.058999999994,56953.04666666666,21.49308008995966,HOLD
2021-05-04,57162.08,57189.19,53084.81,53206.25,853.466002,54891.447,56787.26066666666,21.236594732252552,HOLD
2021-05-05,53196.41,57988.13,52914.2,57430.25,818.784275,55728.090000000004,56731.25066666666,20.690924503654372,HOLD
2021-05-06,57439.07,58358.14,55267.08,56404.09,633.36826,55966.585,56678.208666666666,20.03910511905571,HOLD
2021-05-07,56410.73,58657.56,55219.66,57328.39,625.311178,56198.528000000006,56725.09466666667,19.311540143302725,HOLD
2021-05-08,57303.44,59615.9,56933.24,58861.73,548.632419,56601.549,56751.47,18.241704673548906,HOLD
2021-05-09,58881.25,59223.28,56266.44,58235.83,535.560584,57069.399,56755.52099999999,17.49620884004213,HOLD
2021-05-10,58253.12,59516.44,53588.23,55815.35,916.84421,56880.219,56623.477,17.697250506084448,HOLD
2021-05-11,55795.74,56886.54,54484.15,56674.93,503.489901,56769.674,56512.594666666664,17.883932053123743,HOLD
2021-05-12,56679.21,57995.75,48645.6,49734.81,852.650386,56085.369999999995,56174.755,19.510895558242364,HOLD
2021-05-13,49666.15,51367.91,45825.78,49669.51,1946.043354,55336.114,55711.886333333336,21.518612293187235,HOLD
2021-05-14,49651.56,51470.82,48830.57,49850.56,519.566248,55000.545,55275.55966666667,23.334553064839845,HOLD
2021-05-15,49856.09,50689.76,46561.24,46764.44,520.721006,53933.964,54729.00466666667,25.393076223887686,SELL
2021-05-16,46764.43,49785.42,43879.82,46431.1,1076.519614,52936.665,54231.87466666668,27.684294285906486,SELL
2021-05-17,46413.31,46612.88,42113.36,43547.02,1342.450469,51558.528,53683.409999999996,30.033824853168692,SELL
2021-05-18,43584.18,45783.51,42252.71,42848.25,835.253153,49957.18,53239.848,32.2155318084836,SELL
2021-05-19,42858.47,43586.43,30116.81,36653.5,3229.080039,47798.947,52608.058666666664,35.27755012654538,SELL
2021-05-20,36672.13,42415.23,34933.59,40517.63,2607.465859,46269.175,52077.62466666666,38.12085285045989,SELL
2021-05-21,40502.48,42201.52,33500.0,37269.42,2874.142127,44328.623999999996,51526.98133333333,40.84647567580845,SELL
2021-05-22,37199.43,38831.23,35215.38,37459.95,1835.644948,43101.138,51052.507,43.37741115648926,SELL
2021-05-23,37457.21,38272.17,31109.0,34646.69,2893.844956,41598.856,50503.343,45.96054823170618,SELL
2021-05-24,34668.82,39916.7,34383.3,38800.0,1350.74981,40493.8,50128.59733333334,47.641196697460494,SELL
2021-05-25,38800.0,39802.98,36445.8,38346.31,1254.662927,39651.987,49771.346999999994,49.201798844232364,SELL
2021-05-26,38330.47,40834.13,37807.82,39229.25,1129.246372,38931.801999999996,49278.35066666666,50.17733225854426,SELL
2021-05-27,39220.87,40397.39,37138.13,38517.1,1117.809695,38428.810000000005,48728.621999999996,51.1538376229661,SELL
2021-05-28,38531.8,38868.51,34703.49,35648.81,1922.337302,37708.866,48089.198333333334,52.30441743546901,SELL
2021-05-29,35666.61,37306.11,33629.63,34598.17,2000.245242,37503.333,47457.22633333333,53.473192769803525,SELL
2021-05-30,34605.72,36497.16,33390.67,35644.74,804.187816,37016.044,46721.812666666665,54.58127231268008,SELL
2021-05-31,35623.36,37492.93,34159.81,37278.91,929.837321,37016.993,46038.43033333333,55.082759082604795,SELL
2021-06-01,37260.86,37907.9,35673.63,36661.22,863.296474,36937.12,45374.54266666667,55.326411595564025,SELL
2021-06-02,36699.03,38226.44,35937.84,37579.07,511.252851,37230.358,44721.776,55.375475520932305,SELL
2021-06-03,37553.86,39467.3,37159.14,39235.62,501.372308,37273.92,44256.08833333334,54.734438625003875,SELL
2021-06-04,39249.74,39291.0,35580.6,36849.63,761.906576,37124.252,43570.06766666667,54.437193639077655,SELL
2021-06-05,36827.12,37909.11,34813.63,35520.64,692.967896,36753.391,42873.95266666667,54.29934560565631,SELL
2021-06-06,35520.63,36466.16,35229.93,35800.33,450.638409,36481.71399999999,42156.35066666666,54.1713438603365,SELL
2021-06-07,35786.7,36796.64,33293.73,33574.51,736.999312,36274.284,41313.44333333333,54.401216898903364,SELL
2021-06-08,33551.19,34062.08,31007.99,33375.75,1135.773614,36152.042,40484.774,54.96647155225759,SELL
2021-06-09,33384.21,37529.42,32400.0,37387.12,1254.513945,36326.28,39870.49966666666,53.64983680892338,SELL
2021-06-10,37398.73,38429.32,35793.04,36656.06,985.865997,36263.995,39203.204000000005,52.012699750779404,SELL
2021-06-11,36730.0,37667.81,35954.63,37336.65,765.615706,36331.538,38789.932,50.49250105393143,SELL
2021-06-12,37348.27,37454.93,34600.83,35528.99,652.202114,36126.53,38318.58133333333,49.42250518412208,SELL
2021-06-13,35528.99,39362.54,34772.02,39017.71,780.296094,36104.739,37957.48633333333,47.510983401180226,SELL
2021-06-14,39032.5,41045.45,38739.09,40522.72,849.361417,36472.047999999995,37749.429,45.01183267378014,SELL
2021-06-15,40528.17,41356.9,39536.75,40154.51,610.275926,36935.435,37540.20933333333,42.560939583002934,SELL
2021-06-16,40134.0,40522.07,38119.12,38351.86,675.958044,37190.588,37367.037333333334,40.75453197026244,SELL
2021-06-17,38330.04,39542.38,37378.93,38094.04,764.534361,37642.541000000005,37208.56366666667,39.31196548633481,BUY
2021-06-18,38063.65,38195.67,31000.0,35824.6,1084.997908,37887.426,37180.933666666664,39.501281435526586,BUY
2021-06-19,35814.46,36452.48,34830.14,35493.08,874.417075,37698.022000000004,37013.44866666666,39.677074816918946,BUY
2021-06-20,35484.89,36132.13,33342.36,35593.24,1259.84697,37591.740000000005,36957.576,40.12191281608997,BUY
2021-06-21,35608.32,35742.84,31254.29,31616.31,3321.749211,37019.706,36762.78800000001,40.8947501877886,BUY
2021-06-22,31614.45,33295.8,28812.78,32496.39,2127.805597,36716.446,36691.11133333333,41.98011826256546,BUY
2021-06-23,32509.3,34838.8,31670.94,33664.27,1836.143088,36181.102,36519.92033333333,42.244725656528104,SELL
2021-06-24,33675.5,35279.2,32313.37,34653.19,1034.194571,35594.149,36396.816333333336,42.281492350637514,SELL
2021-06-25,34711.06,35499.14,31270.83,31592.52,1289.67848,34737.95,36142.25866666667,42.514728495301554,SELL
2021-06-26,31578.88,32711.25,30161.2,32271.79,1662.163429,34129.94300000001,35934.081666666665,42.93692403148422,SELL
2021-06-27,32294.65,34748.64,32000.19,34692.49,1102.643534,33789.788,35902.204333333335,42.32561634247388,SELL
2021-06-28,34709.02,35285.42,33884.84,34487.91,731.538894,33656.119,35898.529,41.50697470960342,SELL
2021-06-29,34487.57,36605.26,34235.93,35922.17,656.54945,33699.028000000006,35907.776666666665,40.1414711285508,SELL
2021-06-30,35894.9,36088.87,34013.34,35036.58,558.669277,33643.362,35833.03233333333,38.93794764697051,SELL
2021-07-01,35048.78,35048.78,32720.03,33506.98,786.487139,33832.429000000004,35727.890999999996,38.19191867683441,SELL
2021-07-02,33502.26,33971.12,32698.4,33796.99,654.513379,33962.489,35601.82166666666,37.505407749181494,SELL
2021-07-03,33831.62,34943.45,33322.38,34680.62,329.473886,34064.123999999996,35449.98833333333,36.3558252480122,SELL
2021-07-04,34648.23,35955.94,34374.99,35280.51,290.759907,34126.85600000001,35397.68433333333,34.77800844000994,SELL
2021-07-05,35271.85,35271.85,33138.52,33704.45,452.172232,34338.049,35337.14466666667,33.752799585040215,SELL
2021-07-06,33693.05,35098.77,33532.93,34217.95,419.553226,34532.66499999999,35284.39866666667,32.8008199339969,SELL
2021-07-07,34178.7,35050.0,33789.71,33856.82,248.928842,34449.098,35293.809,31.916838829456676,SELL
2021-07-08,33849.49,33910.81,32082.19,32865.32,409.384321,34286.839,35276.79466666667,31.722604470104155,SELL
2021-07-09,32825.9,34098.94,32269.96,33800.0,219.250004,34074.621999999996,35157.224,31.42309094941962,SELL
2021-07-10,33809.13,34259.02,33037.11,33521.39,144.937288,33923.103,35052.735,31.03845480217773,SELL
2021-07-11,33507.55,34608.53,33315.62,34219.66,114.949624,33994.371,34948.835333333336,30.440392956309445,SELL
2021-07-12,34257.39,34672.14,32660.9,33095.72,222.171472,33924.244,34867.72633333333,30.167963998068682,SELL
2021-07-13,33080.47,33333.33,32212.0,32735.35,229.918775,33729.717,34658.314333333336,30.105970643123815,SELL
2021-07-14,32720.31,33101.8,31592.44,32833.28,315.796934,33484.994,34401.99966666666,30.307865359537118,SELL
2021-07-15,32804.36,33190.35,31146.74,31880.94,268.997992,33302.643,34126.214,30.678720744434038,SELL
2021-07-16,31868.53,32246.13,31032.34,31384.87,241.814452,33019.33500000001,33893.981,31.071325814190036,SELL
2021-07-17,31373.98,31962.49,31173.03,31496.21,154.382012,32783.274,33674.05333333333,31.435887664677747,SELL
2021-07-18,31485.79,32440.18,31111.12,31772.22,148.102181,32673.964,33538.974,31.305005112463554,SELL
2021-07-19,31796.51,31893.64,30418.08,30807.0,221.956478,32374.664,33382.77133333333,31.53602603460373,SELL
2021-07-20,30836.68,31058.04,29285.64,29793.14,311.156764,32001.839,33189.43466666667,32.26408177773914,SELL
2021-07-21,29817.41,32827.16,29485.51,32137.9,508.029604,31793.663,33206.821,31.36128962480036,SELL
2021-07-22,32136.1,32585.53,31717.4,32288.45,210.069007,31712.935999999998,33199.88966666666,30.522982625642918,SELL
2021-07-23,32309.79,33629.45,31988.51,33617.19,253.381513,31801.120000000003,33198.32033333334,28.920529643879544,SELL
2021-07-24,33631.54,34487.56,33406.18,34256.95,206.847126,31943.487,33185.11233333333,26.88428635605853,SELL
2021-07-25,34257.61,35400.0,33859.48,35376.42,182.421594,32293.034999999996,33311.242333333335,25.58124243148259,SELL
2021-07-26,35400.17,40552.97,35228.72,37238.35,1520.271596,32878.382999999994,33476.79433333334,26.553786899135325,SELL
2021-07-27,37228.04,39539.28,36388.38,39451.15,1240.66946,33673.877,33635.416333333334,27.45686390481286,BUY
2021-07-28,39478.73,40904.2,38801.68,40004.07,1508.581574,34497.062,33819.28833333334,28.700085028569514,BUY
2021-07-29,40015.28,40638.33,39246.14,40024.95,690.60712,35418.857,33956.047666666665,29.85450464348641,BUY
2021-07-30,40036.67,42304.59,38319.41,42184.71,880.797299,36658.014,34194.318666666666,31.385448661956012,BUY
2021-07-31,42202.67,42406.06,41042.3,41467.43,613.804641,37590.967,34459.667,32.83343058441083,BUY
2021-08-01,41454.28,42572.97,39435.07,39867.61,726.429297,38348.883,34662.021,32.93700261040728,BUY
2021-08-02,39854.9,40448.59,38690.0,39134.75,720.230539,38900.639,34810.492,32.514286947005075,BUY
2021-08-03,39131.81,39772.59,37624.27,38207.64,854.945391,39295.708,34908.063,31.42386370626605,BUY
2021-08-04,38187.16,39960.18,37502.81,39717.83,910.347618,39729.849,35108.509,30.49627764585352,BUY
2021-08-05,39734.44,41351.73,37324.64,40850.68,949.729226,40091.082,35329.6,30.23494271292457,BUY
2021-08-06,40879.64,43357.2,39871.81,42778.58,1078.789467,40423.825,35626.992,30.7124686467507,BUY
2021-08-07,42840.78,44703.76,42466.76,44569.13,739.671574,40880.331,36017.119,31.564195828121875,BUY
2021-08-08,44591.85,45323.78,43267.87,43800.1,897.223522,41257.846,36350.45566666666,32.531287109537494,BUY
2021-08-09,43787.81,46450.0,42792.26,46259.86,898.425457,41665.361,36775.07133333333,33.73356048814221,BUY
2021-08-10,46266.87,46729.77,44646.75,45607.09,536.456836,42079.327000000005,37154.65233333334,34.92351127252251,BUY
2021-08-11,45571.98,46756.6,45337.43,45514.26,572.938043,42643.992,37568.60366666667,36.035891947470525,BUY
2021-08-12,45514.26,46225.03,43774.29,44413.58,802.047075,43171.875,37957.878,35.81951363526916,BUY
2021-08-13,44417.93,47887.04,44232.45,47810.29,571.206019,44132.14,38457.11166666667,36.18058946164558,BUY
2021-08-14,47808.98,48142.35,46007.85,47057.95,525.211238,44866.152,38963.011999999995,36.59636367378697,BUY
2021-08-15,47088.11,47369.86,45498.97,47026.59,444.754706,45483.743,39484.40266666667,36.583803303104354,BUY
2021-08-16,46968.06,48042.76,45666.66,45910.68,601.57376,45796.952999999994,39964.885,36.81283712840871,BUY
2021-08-17,45892.51,47165.41,44387.37,44684.76,560.283212,45808.515999999996,40395.303,36.04806540802067,BUY
2021-08-18,44687.23,46015.73,44210.52,44712.79,553.942528,45899.785,40858.82933333333,35.20853376309438,BUY
2021-08-19,44719.39,47037.31,43946.05,46766.09,571.692102,45950.407999999996,41424.594333333334,34.872537632662436,BUY
2021-08-20,46773.08,49398.55,46654.37,49330.28,530.624469,46322.727,41997.67366666666,35.402229536913296,BUY
2021-08-21,49326.73,49786.94,48250.0,48828.44,423.011787,46654.145000000004,42549.00666666667,36.01429059585899,BUY
2021-08-22,48811.93,49491.21,48053.85,49237.98,334.488609,47136.585,43069.69966666667,36.422086030236976,BUY
2021-08-23,49256.32,50519.73,49033.55,49511.25,347.963542,47306.681,43578.17633333334,37.137992251019135,BUY
2021-08-24,49471.73,49855.83,47600.74,47687.62,408.902002,47369.648,43988.549666666666,36.66915653006213,BUY
2021-08-25,47691.39,49249.38,47124.15,48992.13,317.386566,47566.202000000005,44380.342333333334,35.88527399423739,BUY
2021-08-26,48981.39,49352.48,46289.31,46832.32,493.754659,47658.366,44626.38133333334,34.56614227072186,BUY
2021-08-27,46853.72,49145.45,46346.8,49065.69,342.391413,48096.459,44928.435333333335,33.34123424174316,BUY
2021-08-28,49058.85,49294.85,48351.66,48893.12,196.051516,48514.492,45224.041,32.28335434013138,BUY
2021-08-29,48904.82,49625.73,47766.64,48766.23,286.036849,48714.506,45443.425,30.845538188453098,BUY
2021-08-30,48766.23,48864.24,46860.25,46973.36,330.597106,48478.814,45626.956,28.850541463360948,BUY
2021-08-31,46971.17,48244.76,46700.0,47104.02,286.739779,48306.371999999996,45868.16966666667,26.884532469570562,BUY
2021-09-01,47094.77,49154.87,46523.64,48824.52,310.557194,48265.026,46191.162000000004,25.667156437809588,BUY
2021-09-02,48824.63,50368.39,48599.52,49262.09,350.822048,48240.11,46559.64366666666,25.246740734372747,BUY
2021-09-03,49261.75,51036.51,48344.77,50006.77,526.533146,48472.025,46902.60833333333,25.207932174585483,BUY
2021-09-04,49993.48,50527.47,49374.49,49924.04,214.21538,48565.216,47205.05366666666,25.171895654783025,BUY
2021-09-05,49938.74,51884.48,49461.18,51766.08,223.970273,49058.592,47504.637,25.81762098594933,BUY
2021-09-06,51771.94,52777.26,51000.0,52670.46,306.111485,49419.069,47774.681333333334,26.803137380602248,BUY
2021-09-07,52655.13,52921.17,42842.06,46854.08,1137.487028,49215.165,47876.48066666667,26.516192394293302,BUY
2021-09-08,46852.57,47332.92,44404.0,46076.92,848.989813,48946.234000000004,47870.382666666665,26.249743478434997,BUY
2021-09-09,46063.39,47399.7,45523.81,46376.72,487.663798,48886.56999999999,47896.037,25.96526921360618,BUY
2021-09-10,46370.43,47046.55,44129.41,44855.96,465.792272,48661.764,47874.09366666666,26.18288264564564,BUY
2021-09-11,44838.69,45988.21,44722.75,45148.04,247.914549,48294.115999999995,47898.575666666664,26.38495226111086,BUY
2021-09-12,45162.55,46482.91,44747.08,46027.77,225.996135,47970.684,47839.15833333333,26.254935913116274,BUY
2021-09-13,46032.51,46868.0,43400.01,44966.38,769.224898,47466.645000000004,47769.439333333336,26.62886943035833,SELL
2021-09-14,44953.61,47253.93,44646.41,47115.67,401.86439,47185.808000000005,47772.40866666667,26.717391021629474,SELL
2021-09-15,47088.05,48449.82,46693.49,48122.51,242.342119,46821.451,47846.136333333336,26.030729599737203,SELL
2021-09-16,48132.64,48483.87,47019.16,47778.21,235.202393,46332.226,47949.25133333333,25.371580264597323,SELL
2021-09-17,47761.34,48149.99,46750.0,47297.06,321.851847,46376.524,48035.39366666667,24.88696537130739,HOLD
2021-09-18,47297.06,48822.96,47043.47,48298.24,309.632992,46598.656,48086.46533333333,23.974517769412035,HOLD
2021-09-19,48280.26,48358.1,46841.36,47253.0,317.519974,46686.284,48017.222666666676,23.236169910002186,HOLD
2021-09-20,47260.38,47335.39,42477.34,43024.3,1333.091361,46503.118,47823.75133333333,24.323956711169537,HOLD
2021-09-21,43017.59,43628.08,39601.76,40711.34,670.608756,46059.448,47539.53,26.078773947809477,SELL
2021-09-22,40742.78,44044.97,40573.44,43569.32,308.481947,45813.602999999996,47341.46566666666,27.434159990070363,SELL
2021-09-23,43545.89,44970.0,43081.39,44873.52,492.04772,45804.316999999995,47247.662333333334,28.091678030225456,SELL
2021-09-24,44856.8,45166.9,40701.68,42825.93,495.596922,45375.343,47042.12233333333,29.32888637052594,SELL
2021-09-25,42816.59,42971.84,41660.34,42691.47,428.330488,44832.239,46904.094,30.477722686519247,SELL
2021-09-26,42674.74,43947.66,40753.56,43157.31,299.6972,44370.149,46707.148,30.902800694205727,SELL
2021-09-27,43138.88,44357.56,42101.09,42163.05,207.507216,43856.748,46482.812333333335,31.03257026224276,SELL
2021-09-28,42135.62,42761.9,40878.18,41027.56,212.982702,43129.68,46224.856666666674,31.539144134556633,SELL
2021-09-29,41027.56,42600.0,40753.27,41540.88,159.839779,42558.468,46043.774,32.04824795716407,SELL
2021-09-30,41540.87,44107.61,41413.79,43814.04,230.712581,42637.441999999995,45934.108,31.50855150046868,SELL
2021-10-01,43825.91,48454.35,43296.61,48141.86,434.783915,43380.494,45911.35266666666,29.650805869476137,SELL
2021-10-02,48141.86,48329.32,47432.44,47673.42,92.462526,43790.904,45858.397000000004,27.92575635498307,SELL
2021-10-03,47652.54,49213.41,47085.02,48193.6,140.454943,44122.912,45797.958,26.686895408367345,SELL
2021-10-04,48188.92,49490.82,46902.4,49209.86,231.397469,44761.305,45774.152,25.6505117917364,SELL
2021-10-05,49209.98,51887.58,49048.35,51472.55,242.549091,45639.41299999999,45764.367666666665,25.58147065565698,SELL
2021-10-06,51453.36,55763.34,50399.09,55314.08,578.993271,46855.09,45852.48833333333,26.586392654143328,BUY
2021-10-07,55326.96,55335.86,53372.79,53759.47,319.263736,48014.732,46082.66799999999,27.51953450988065,BUY
2021-10-08,53786.77,56108.63,53626.09,53931.59,202.765858,49305.134999999995,46344.490333333335,28.575401123134693,BUY
2021-10-09,53974.27,55469.69,53673.33,54909.73,94.383476,50642.02,46628.924,29.55584869258488,BUY
2021-10-10,54929.4,56517.37,54106.64,54632.2,159.560014,51723.835999999996,46954.79866666666,30.732555393458306,BUY
2021-10-11,54650.0,57828.75,54425.55,57472.39,196.150945,52656.889,47365.61033333334,32.13407323284038,BUY
2021-10-12,57452.25,57667.6,53918.36,56008.43,304.384578,53490.39,47698.299,33.08867028964836,BUY
2021-10-13,55994.38,57767.57,54243.01,57381.02,330.799268,54409.132,48112.12033333333,34.001585512375776,BUY
2021-10-14,57374.38,58522.72,56838.93,57323.25,257.861185,55220.471,48452.373,35.0521903721242,BUY
2021-10-15,57335.18,62921.75,56868.66,61692.71,568.478276,56242.487,48904.712999999996,36.93511835065288,BUY
2021-10-16,61705.9,62355.71,60152.52,60875.66,193.45106,56798.645,49341.29466666667,38.683551473572365,BUY
2021-10-17,60882.41,61765.36,58950.0,61522.79,264.328583,57574.977,49815.48566666666,39.46770273679637,BUY
2021-10-18,61558.1,62697.12,59887.66,62069.63,363.712873,58388.781,50274.532,40.40176800477559,BUY
